Base	Genre-base	Nombre-base	Collocatif	Genre-collocatif	Nombre-collocatif	Lemme collocatif	Compositionnel	Phrase	ID	Corpus	URL
chagrin	masculin	singulier	gros	masculin	singulier	gros	Non	Ensuite, elle a dû partir à la recherche de choses à mettre dans sa bouche, car elle avait un gros chagrin à consoler.	s32309 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s32309&idxml=FY.fr.NOIREZ.xml&user=userP&token=8115e084387f94a8d03f5a58a5023012
chagrins	masculin	pluriel	gros	masculin	pluriel	gros	Non	C'est comme ça qu'il pourrait expliquer son insomnie, sauf que sa lampe éclaire mal et qu'il n'y voit rien et que, comme au temps des gros chagrins, il se cogne partout.	s14609 	SENT : Corpus sentimental de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s14609&idxml=SENT.fr.GAVALDA.xml&user=userP&token=e9d9b890ff613cc77bf2211377391ba9
lunettes	féminin	pluriel	grosses	féminin	pluriel	gros	Oui	Les grosses lunettes avaient disparu au profit de fines montures métalliques, de riches complets remplaçaient les tenues démodées, et un fume-cigarette raffiné luisait entre ses doigts jadis jaunes de nicotine.	s1039 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1039&idxml=FY.fr.ALBERT.xml&user=userP&token=2b052cf3765fccccaa6e56b90dc32576
boutons	masculin	pluriel	gros	masculin	pluriel	gros	Oui	Ses vêtements étaient ceux d'un modeste colporteur, veste de peau à gros boutons, chemise de lin blanc, pantalons d'épais coton, le tout un brin élimé mais propre et soigné.	s1346 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1346&idxml=FY.fr.ALBERT.xml&user=userP&token=eb4b4c5d9a3754b83286ff1abb8ee5a6
chevalière	féminin	singulier	grosse	féminin	singulier	gros	Oui	Il avait fait confectionner tout exprès un élégant sceau d'ivoire et une grosse chevalière, tous deux gravés à « ses armes ».	s1631 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1631&idxml=FY.fr.ALBERT.xml&user=userP&token=21294ba2b18267eac1668b3866672c7f
piquets	masculin	pluriel	gros	masculin	pluriel	gros	Oui	Philomène indiquait à mes pieds les gros piquets auxquels étaient fixées les cordes tendant la toile du chapiteau.	s4613 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s4613&idxml=FY.fr.ALBERT.xml&user=userP&token=c09d4fe60670f5aa8f1daf04e487addc
objet	masculin	singulier	gros	masculin	singulier	gros	Oui	Je serai bien incapable d'emporter un si gros objet, de toute façon.	s8712 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s8712&idxml=FY.fr.ALBERT.xml&user=userP&token=e9454d1bc085b75134cca889d7524eb2
vaisseau	masculin	singulier	gros	masculin	singulier	gros	Oui	Mais nous n'avons pas assez de moyens pour piloter un gros vaisseau.	s1574 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1574&idxml=lfi2010_2011.xml&user=userP&token=ef58d3d7509f38be9729679e75cdc201
poche	féminin	singulier	grosse	féminin	singulier	gros	Oui	Un appendice blanchâtre et poilu d'un mètre de long terminé par une grosse poche rose recouverte de ventouses.	s1294 	SF_COMP : corpus de SF comparable en-fr (années 1990)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1294&idxml=SF.en_fr/patched/fr/BARBERI_GUERRE_DE_RIEN_1990.xml.tei.xml&user=userP&token=8f5faf6c5f0bc9e77d9faa17bdc05cd8
bacs	masculin	pluriel	gros	masculin	pluriel	gros	Oui	C'est près de trois fois plus que les gros bacs à quatre roulettes qui équipent certains immeubles.	s5514 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s5514&idxml=lfi2010_2011.xml&user=userP&token=421fcc5800badc06dc920e84504be7ab
flocons	masculin	pluriel	gros	masculin	pluriel	gros	Oui	Des jets de vapeur soufrée giclaient des fissures, barbouillant le ciel de traînées jaune paille, transformant les nuages en gros flocons glaireux.	s2875 	SF_COMP : corpus de SF comparable en-fr (années 1990)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2875&idxml=SF.en_fr/patched/fr/BARBERI_GUERRE_DE_RIEN_1990.xml.tei.xml&user=userP&token=f85344e4b356518c69dd0537f8973e40
cloches	féminin	pluriel	grosses	féminin	pluriel	gros	Oui	Paradoxalement, c'est au Bolchoï que trouvent refuge, pour carillonner dans Boris Godounov , trente des plus grosses cloches des églises de Moscou, désormais vouées au silence.	s11216 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s11216&idxml=lfi2010_2011.xml&user=userP&token=9af41f1d90b3b171a5e0fd828a255703
mémoire	féminin	singulier	éléphant	masculin	singulier	éléphant	Non	Puis, se tournant vers Shariq, il lança : Cet homme a une mémoire d'éléphant !	s12576 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s12576&idxml=FY.fr.KATZ.xml&user=userP&token=bfc13e882fe057b852dd68d273a9b062
mémoire	féminin	singulier	éléphant	masculin	singulier	éléphant	Non	Elle a une mémoire d'éléphant, Jackie, elle se souvient de Jean XXIII, de Jean de Lattre de Tassigny et de Jean Daniel.	s233664 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s233664&idxml=lfi2010_2011.xml&user=userP&token=2f41b0717476d3693cdec013eb8d19d4
mémoire	féminin	singulier	éléphant	masculin	singulier	éléphant	Non	Les politiciens doivent avoir - nous citons de mémoire - un esprit analytique, le dévouement à la cause publique, une présence médiatique ainsi qu'une mémoire d'éléphant pour se souvenir des noms.	s43790 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s43790&idxml=lm2010_2015.xml&user=userP&token=6e02047c6af484c751b9672a1468a2a3
mémoire	féminin	singulier	éléphant	masculin	singulier	éléphant	Non	C'est pour des choses comme ça que j'ai une mémoire d'éléphant.	s38201 	GEN : Corpus général de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s38201&idxml=GEN.fr.ROCHEFORT.xml&user=userP&token=da29526cda687706e56cb788c5c6b6f8
mémoire	féminin	singulier	éléphant	masculin	singulier	éléphant	Non	– Moi j'ai une mémoire d'éléphant, mais pour certains trucs seulement, généralement pas ceux qu'il faut.	s62189 	GEN : Corpus général de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s62189&idxml=GEN.fr.ROCHEFORT.xml&user=userP&token=ac941ce0e913c8c2be4740929aca166f
mémoire	féminin	singulier	éléphant	masculin	singulier	éléphant	Non	Doté d'une mémoire d'éléphant, leurs engagements étaient imprimés dans son cerveau et il les rappelait sèchement.	s1088 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1088&idxml=POL.fr.AUDIN.xml&user=userP&token=3a8a98c4ca3ee7e75f62b181a1e08395
mémoire	féminin	singulier	éléphant	masculin	singulier	éléphant	Non	Sa mémoire d'éléphant ne l'avait jamais trahi.	s13996 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s13996&idxml=POL.fr.JONQUET.xml&user=userP&token=822a29cf1e1b739e46b7eabf614fe8e5
mémoires	féminin	pluriel	éléphant	masculin	singulier	éléphant	Non	Ils risquent d'avoir du mal, en revanche, au PS, avec les mémoires d'éléphant qui refusent obstinément d'oublier les offenses.	s757626 	CONT : Corpus de contraste de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s757626&idxml=CONT.fr.PRESSE.xml&user=userP&token=7ec4410b1cac938ce3824ecf0bc1b596
mémoire	féminin	singulier	éléphant	masculin	singulier	éléphant	Non	"Comme d'habitude, Karim Maloum, 50 ans, un gabarit de pilier de rugby, et Daniel Bellanger, 55 ans, surnommé ""Babar"" pour sa mémoire d'éléphant, ""n'ont rien à voir"" avec cette découverte dans un entrepôt de Tramoyes (Ain) le 23 mars : une trentaine de kalachnikovs, des fusils et pistolets automatiques, des kilos d'explosif PEP 500 et gilets pare-balles, un cadre en alu, deux valises de brouilleurs d'ondes et 6 grosses cylindrées type BMW volées et javellisées."	s284258 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s284258&idxml=libe2010_2015.xml&user=userP&token=9c3e55e428f440142bb2fdc0c22ebbdc
mémoire	féminin	singulier	éléphant	masculin	singulier	éléphant	Non	D'abord, j'ai une mémoire d'éléphant.	s18235 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s18235&idxml=POL.fr.JAPP.xml&user=userP&token=c47d06eb5357c24a4282ea0f620229a0
troupeau	masculin	singulier	éléphants	masculin	pluriel	éléphant	Oui	Pour les deux ou trois heures à venir, même un troupeau d'éléphants ne pourraient plus le réveiller.	s2001 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2001&idxml=LITT.fr.BARBERI.xml&user=userP&token=c0029c1f14aa92c0ada4f793e0a5f0ff
groupe	masculin	singulier	éléphants	masculin	pluriel	éléphant	Oui	Au moment où le petit groupe d'éléphants s'échappait en évitant le piège qu'ils avaient repéré d'une façon ou d'une autre, des hommes surgirent des hautes herbes dans le dos de Chaka.	s7147 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s7147&idxml=FY.fr.DAY.xml&user=userP&token=13aff64ab0b66f912b71730951f30943
bouse	féminin	singulier	éléphant	masculin	singulier	éléphant	Oui	Uhraï fronça le nez en pénétrant dans le village, tandis que l'odeur omniprésente de la bouse d'éléphant s'engouffrait dans ses narines.	s3771 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s3771&idxml=FY.fr.TOMAS.xml&user=userP&token=12ecb2e91695ae9d16657bef2ab63141
pattes	féminin	pluriel	éléphants	masculin	pluriel	éléphant	Oui	Le chercheur reconnaît qu'il serait utile d'examiner les pattes d'éléphants sauvages.	s271528 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s271528&idxml=lm2010_2015.xml&user=userP&token=ea33bc0e57ead5ac43e2484f764d9b8b
défenses	féminin	pluriel	éléphant	masculin	singulier	éléphant	Oui	Leurs mandibules, aux allures de défenses d’éléphant portées à l’envers, sont deux sabres courbes qu’elles manient avec une adresse redoutable.	s6221 	SF_COMP : corpus de SF comparable en-fr (années 1990)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s6221&idxml=SF.en_fr/patched/fr/WERBER_La_trilogie_des_fourmis_1_Les_fourmis.xml.tei.xml&user=userP&token=0008af02cef06366e055e359147a0c52
trompe	féminin	singulier	éléphant	masculin	singulier	éléphant	Oui	Elle avait été sauvée par un « saïgak », cette antilope du désert aux énormes naseaux, semblables à une trompe d'éléphant coupée court, et – dans un étonnant contraste – aux grands yeux craintifs et tendres.	s3602 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s3602&idxml=LITT.fr.MAKINE2.xml&user=userP&token=4cb2ef07addf42427bd62a98e56752bf
crânes	masculin	pluriel	éléphant	masculin	singulier	éléphant	Oui	Vingt mâts coiffés de crânes d'éléphant étaient plantés en deux alignements réguliers au beau milieu de cet espace.	s4427 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s4427&idxml=FY.fr.DAY.xml&user=userP&token=e2ab12c76dbb6231e769d22e893ec096
peau	féminin	singulier	éléphant	masculin	singulier	éléphant	Oui	Dans la brume de l'horizon, de l'autre côté de la mer Morte, qui ressemblait, d'ici, à un lac, les falaises de Jordanie tremblaient déjà dans la chaleur, ravinées et plissées comme une peau d'éléphant.	s4369 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s4369&idxml=POL.fr.HALTER.xml&user=userP&token=384a9519af283c1ddcb2572d60ae18b0
dents	féminin	pluriel	éléphant	masculin	singulier	éléphant	Oui	On numérote à l'encre, la plume sur l'os, les crânes d'ennemis offerts par les Sedangs et les dents d'éléphant collectées pendant la mission.	s7926 	GEN : Corpus général de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s7926&idxml=GEN.fr.DEVILLE.xml&user=userP&token=57ea717d5d8925989d87019d345cce8b
tête	féminin	singulier	éléphant	masculin	singulier	éléphant	Oui	À ma demande, Constance Chlore vient brosser l'ardoise et dessiner une autre tête d'éléphant.	s5269 	GEN : Corpus général de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s5269&idxml=GEN.fr.DUCHARME.xml&user=userP&token=bab501afed46d956a041a26ad2e3a5c9
bilan	masculin	singulier	lourd	masculin	singulier	lourd	Non	Il s'agit du plus lourd bilan pour une seule attaque depuis le 17 août, quand un kamikaze s'était fait exploser aux abords d'un centre de recrutement de l'armée à Bagdad, faisant 59 morts et plus de 125 blessés.	s80718 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s80718&idxml=lfi2010_2011.xml&user=userP&token=0f1617c745b8af7029238598e9c26576
bilan	masculin	singulier	lourd	masculin	singulier	lourd	Non	En une journée, l'Irak connaît son plus lourd bilan humain depuis les événements meurtriers du 15 août, lorsqu'une série d'attentats perpétrés simultanément dans plusieurs villes du pays avait causé plus de 74 morts.	s109482 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s109482&idxml=libe2010_2015.xml&user=userP&token=4887e63521ff74efd0dd544af337f4ef
bilan	masculin	singulier	lourd	masculin	singulier	lourd	Non	Certaines villes de province ont été également touchées par les intempéries faisant craindre un bilan plus lourd.	s1461811 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1461811&idxml=lm2010_2015.xml&user=userP&token=85bb193c2a2afa48f2a638f702cccbdf
bilan	masculin	singulier	lourd	masculin	singulier	lourd	Non	C'est le plus lourd bilan pour des manifestations en Thaïlande depuis celles de 1992.	s445400 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s445400&idxml=lm2010_2015.xml&user=userP&token=1bda9a33fdc89fb02a39ace4bd99fd51
bilan	masculin	singulier	lourd	masculin	singulier	lourd	Non	Selon les Nations unies, plus d'un millier d'Irakiens ont été tués dans les violences à caractère politique et intercommunautaire en juillet, le plus lourd bilan mensuel depuis 2008.	s695224 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s695224&idxml=lm2010_2015.xml&user=userP&token=3eeac404f7d96b9e34dd24a3f24cb2f2
bilan	masculin	singulier	lourd	masculin	singulier	lourd	Non	Compte tenu de l'intensité du phénomène et de la précarité des habitats traditionnels dans les tribus mélanésiennes, un lourd bilan humain est redouté.	s1239139 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1239139&idxml=lm2010_2015.xml&user=userP&token=d6311f9f82fa62ee11e3dd2d3c0c90be
bilan	masculin	singulier	lourd	masculin	singulier	lourd	Non	Le bilan est lourd, mais la route est libre jusqu'à l'Averne.	s2519 	SF_COMP : corpus de SF comparable en-fr (années 1990)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2519&idxml=SF.en_fr/patched/fr/GENEFORT_ARAGO.xml.tei.xml&user=userP&token=6b886f1ffa134e2cad819d3bf0fd9093
bilan	masculin	singulier	lourd	masculin	singulier	lourd	Non	Lorsque Zolt procéda à l'appel il constata que le bilan était lourd : deux Bians avaient été entraînés dans les flots où l'eau rouge de sang montrait assez quel avait été leur sort.	s12740 	SF : Corpus de science-fiction de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s12740&idxml=SF.fr.BARBET.xml&user=userP&token=c12126f6c8e3d681c52334c1cf1980bb
bilan	masculin	singulier	lourd	masculin	singulier	lourd	Non	En quelques secondes de combat, le bilan était déjà lourd.	s8960 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s8960&idxml=POL.fr.OLIVAUX.xml&user=userP&token=13200891f901049315b54b0687b8c7cf
bilan	masculin	singulier	lourd	masculin	singulier	lourd	Non	Le bilan est très lourd, on parle de plus de six cents victimes.	s167 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s167&idxml=POL.fr.OLIVAUX.xml&user=userP&token=4275c786f7a24afe74b1c9059550be24
équipement	masculin	singulier	lourd	masculin	singulier	lourd	Oui	C'est ainsi qu'un jour d'automne je traversai à cheval le Danube gonflé par les pluies, chargé du lourd équipement des soldats bataves.	s589 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s589&idxml=LITT.fr.YOURCENAR.xml&user=userP&token=5b62b45973fceb82748400116c67d2f3
plateau	masculin	singulier	lourd	masculin	singulier	lourd	Oui	Derrière le lourd plateau d'une table doublée de deux matelas, des armes, des munitions... un petit arsenal.	s888 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s888&idxml=LITT.fr.WINTREBERT.xml&user=userP&token=339b46fec73588ef1117e5b1ebe37e48
cartable	masculin	singulier	lourd	masculin	singulier	lourd	Oui	Il est alors permis à ces enfants de mener une vie normale, de faire du sport, et de porter leur lourd cartable sur le dos...	s67444	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s67444&idxml=lfi2010_2011.xml&user=userP&token=5d7a84d7a12719caffdd06a4445b1a08
manteau	masculin	singulier	lourd	masculin	singulier	lourd	Oui	Chiasson arriva près d'eux en retirant son lourd manteau, le visage déjà congestionné par la tirade à venir.	s1156 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1156&idxml=LITT.fr.VONARBURG.xml&user=userP&token=f082b925d40da70147cc0a01008a9e8b
ouvrage	masculin	singulier	lourd	masculin	singulier	lourd	Oui	Le Haut Prêtre fit un signe à un des assistants qui alla chercher au fond de la pièce un lourd ouvrage relié de cuir.	s10955 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s10955&idxml=LITT.fr.ANGE.xml&user=userP&token=ebf52e8101d880813f475eac04beff7e
bouclier	masculin	singulier	lourd	masculin	singulier	lourd	Oui	Mais sur le lourd bouclier triangulaire qu'il portait autour du cou, l'emblème était intact.	s1474 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1474&idxml=LITT.fr.BARBERI.xml&user=userP&token=f2390ecf11045aea3a62575dcb8f5aae
portail	masculin	singulier	lourd	masculin	singulier	lourd	Oui	Karel Čurda traverse la rue, se présente à la sentinelle qui garde le lourd portail de bois, dit qu'il a des révélations à faire, gravit les grosses marches recouvertes d'un tapis rouge qui le mènent dans le vaste hall d'entrée, et s'engouffre dans le ventre de pierre du palais noir.	s5533 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s5533&idxml=LITT.fr.BINET.xml&user=userP&token=7788f0054f4ada50e9084941948d7807
revolver	masculin	singulier	lourd	masculin	singulier	lourd	Oui	Ils sont armés d'un lourd revolver contre les chacals, les feux follets, les profanateurs, véritables gardiens de la paix.	s872 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s872&idxml=LITT.fr.BLONDIN.xml&user=userP&token=e6df259f0472968d6099cd11d0b05845
crâne	masculin	singulier	lourd	masculin	singulier	lourd	Oui	Mais ce crâne doit être si lourd au bout d'un long cou que le personnage semble le porter, comme une charge, toujours un peu penché de lassitude.	s15512 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s15512&idxml=LITT.fr.BODARD.xml&user=userP&token=35c67b3e8785365b44e21f77950ec7a9
sac	masculin	singulier	lourd	masculin	singulier	lourd	Oui	Le soir, Rose rentrait chez elle un peu ivre et traînant un lourd sac de pommes dont Madeleine tâcherait de faire des tartes ou de la compote.	s3914 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s3914&idxml=LITT.fr.LAINE2.xml&user=userP&token=ff46e72a36f3582445e6cfe97d595df7
lettre	féminin	singulier	longue	féminin	singulier	long	Non	Elle écrit une longue lettre, des pages et des pages pour démontrer qu'ils doivent guérir l'un de l'autre, se quitter dans l'amitié et chacun remplir sa tâche.	s8896 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s8896&idxml=LITT.fr.BODARD.xml&user=userP&token=eab34b9fdf955f2d1bd7f2fd474ecdcf
lettre	féminin	singulier	longue	féminin	singulier	long	Non	De Bretagne, je lui écris une longue lettre d'amour.	s792 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s792&idxml=LITT.fr.CUSSET.xml&user=userP&token=03f70f247dab6518a5a2fb330a5fe032
lettre	féminin	singulier	longue	féminin	singulier	long	Non	Il avait donc eu le temps d'écrire une longue lettre à M. de Mornay dans laquelle il avait raconté l'emprisonnement de Cassandre.	s15995 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s15995&idxml=LITT.fr.DAILLON.xml&user=userP&token=27b309ad39d032ca07c5991a8bedbb3b
lettre	féminin	singulier	longue	féminin	singulier	long	Non	Hier soir, j'ai écrit une longue lettre à Vittoria, et profitant d'un moment où j'étais seul avec son frère, je l'ai prié de la lui remettre.	s8364 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s8364&idxml=LITT.fr.MERLE.xml&user=userP&token=6e1520e7aaa0bd89b2e53bf2239fbe98
lettres	féminin	pluriel	longues	féminin	pluriel	long	Non	Elles en avaient tellement parlé, de ce père qui ne cessait d'écrire à sa fille de longues lettres où il lui disait son affection, ses craintes, où il la couvrait de conseils et de recommandations.	s244 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s244&idxml=LITT.fr.PACULA.xml&user=userP&token=e52829dcc49d30cc52cd3ba7126ce38c
lettres	féminin	pluriel	longues	féminin	pluriel	long	Non	Le reste de l'année, Jean-Paul Ollivier correspond avec Charles de Gaulle à qui il écrit de longues lettres au Bic bleu.	s25924 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s25924&idxml=libe2010_2015.xml&user=userP&token=4f594db9ab1cac89a0d8615e22a0b921
lettres	féminin	pluriel	longues	féminin	pluriel	long	Non	La correspondance entre Miller et Cendrars est aussi très révélatrice : Miller envoie de longues lettres, Cendrars lui répond en style télégraphique.	s165370 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s165370&idxml=libe2010_2015.xml&user=userP&token=41f4b8d447471e1e702f8703c2a612c1
lettres	féminin	pluriel	longues	féminin	pluriel	long	Non	Les chapitres factuels, minutieux jusqu'au tatillon, alternent avec de longues lettres très personnelles écrites à Françoise, la mère de Marie-Anne, murée dans un silence qu'on devine envahi de souffrance.	s45316 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s45316&idxml=lm2010_2015.xml&user=userP&token=eca5705d9c300dfaafb4012f34746473
lettre	féminin	singulier	longue	féminin	singulier	long	Non	Au moment de mourir, sans doute victime de sa propre folie, elle écrit une longue lettre à Stefan, qui découvre cette passion, dont il a été, sans le savoir, l'objet.	s880956 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s880956&idxml=lm2010_2015.xml&user=userP&token=627ce6405aa25442227d661b299be1c8
lettre	féminin	singulier	longue	féminin	singulier	long	Non	Le dessinateur a écrit une longue lettre, tout en crobards, à l'écrivain américain pour lui en demander l'autorisation.	s1284129 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1284129&idxml=lm2010_2015.xml&user=userP&token=b781dd18e108c58a7abbccbfd2c07692
doigts	masculin	pluriel	longs	masculin	pluriel	long	Oui	Je détestais ses immenses panards avec ses longs doigts de pied tordus qui partaient dans tous les sens.	s528 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s528&idxml=LITT.fr.ABECASSIS.xml&user=userP&token=10592e24def74da8703fb4f6c9873b92
mèches	féminin	pluriel	longues	féminin	pluriel	long	Oui	De longues mèches dorées (artificielles, mais qu'importe) lui tombaient sur les yeux, son prénom se ronronnait plus qu'il ne se prononçait, et il n'allait probablement pas avoir l'occasion de garder la bouche ouverte bien longtemps, vu que je comptais la lui remplir avec ma langue.	s601 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s601&idxml=LITT.fr.ABECASSIS.xml&user=userP&token=3d5d935e2b9c6f3dcb88f2bdb9a3d9a2
chaussette	féminin	singulier	longue	féminin	singulier	long	Oui	Il s'agissait d'une longue chaussette rose fuchsia, avec une fleur turquoise en papier crépon collée dessus.	s4387 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s4387&idxml=LITT.fr.ABECASSIS.xml&user=userP&token=00b22c2992393ec805c73c512f2d7652
