Base	Genre-base	Nombre-base	Collocatif	Genre-collocatif	Nombre-collocatif	Lemme collocatif	Compositionnel	Phrase	ID	Corpus	URL
moustache	féminin	singulier	fine	féminin	singulier	fin	Oui	Il reconnaît Valičík, teint en brun, affublé d'une fine moustache brune, et Kubiš, l'oeil gonflé, le visage encore marqué, qui manifestent le plus bruyamment leur joie de le revoir.	s5197 	HIST : Corpus historique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s5197&idxml=HIST.fr.BINET.xml&user=userP&token=cacb790db40c057d1665377679b0c970
membrane	féminin	singulier	fine	féminin	singulier	fin	Oui	Il se sentit soudain comme suspendu avec elle dans une bulle spatio-temporelle, séparé des autres par une fine membrane invisible, une bulle où ils parlaient un langage perceptible à eux seuls.	s2676 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2676&idxml=POL.fr.AUBERT.xml&user=userP&token=8a2dc94a61e43e9ca2806d1f57cab926
sandales	féminin	pluriel	fines	féminin	pluriel	fin	Oui	Elle portait un sari chatoyant, dans les tons orangés, et de fines sandales Gucci en cuir tressé.	s5047 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s5047&idxml=POL.fr.AUBERT.xml&user=userP&token=8bdbc7c37dc5fd91b864c29380bdafb3
pattes	féminin	pluriel	fines	féminin	pluriel	fin	Oui	Le papillon vint se poser sur les lèvres, frotta ses fines pattes contre la langue.	s7341 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s7341&idxml=POL.fr.AUBERT.xml&user=userP&token=b9d5b6ed2ee24ef8b1cdc671d9840b1a
lunettes	féminin	pluriel	fines	féminin	pluriel	fin	Oui	Ses cheveux blancs, rejetés en arrière, de fines lunettes rondes cerclées d'or, il se tient très droit, le buste ressorti.	s492 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s492&idxml=POL.fr.AUDIN.xml&user=userP&token=b006e4315948ce674961eb535e0f32f9
bandes	féminin	pluriel	fines	féminin	pluriel	fin	Oui	Le cuir noir était fatigué et, sous son poids, de fines bandes de rembourrage blanc semblaient prêtes à jaillir de la peausserie.	s9835 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s9835&idxml=POL.fr.BANNEL.xml&user=userP&token=8432f8ad892383ccf44d874f1f85dfa4
mouchoir	masculin	singulier	fin	masculin	singulier	fin	Oui	Au cours de ses raids chez les morts, il croisait la route d'une dame stricte, un peu compassée, qui ne manquait aucune inhumation et se tapotait les yeux avec un fin mouchoir de soie, en observant l'assistance.	s493 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s493&idxml=POL.fr.BRUCKNER.xml&user=userP&token=b7d337fe9e09fb40c0d3e975e69ff69a
collier	masculin	singulier	fin	masculin	singulier	fin	Oui	Machinalement ses doigts coururent dans sa nuque à la recherche de l'arracheur mécanique attaché à son cou par un fin collier de nylon, et que ses longues mèches dissimulaient au regard.	s20026 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s20026&idxml=POL.fr.BRUSSOLO.xml&user=userP&token=521bfa482eeffa21665862b549fc0dc0
cigarettes	féminin	pluriel	fines	féminin	pluriel	fin	Oui	Loisel avait à peu près l'âge de Louis, la cinquantaine, il était menu et blond et fumait des cigarettes fines comme des pailles.	s63209 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s63209&idxml=POL.fr.VARGAS.xml&user=userP&token=79e4de3372478e9208abdb7823d9dcf0
stylet	masculin	singulier	fin	masculin	singulier	fin	Oui	S'apprêtant au pire, elle tira des plis de sa robe le fin stylet qui ne la quittait jamais.	s67615 	POLv2 : Corpus policier de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s67615&idxml=POL.fr.BRUSSOLO.xml&user=userP&token=27b6da55e437fba50801c647a4f93afa
chanteur	masculin	singulier	grand	masculin	singulier	grand	Non	Cette nuit que nous vous faisons partager, cette nuit de l'impuissance et de l'amitié brisée, nous la conclurons avec le grand chanteur de raï - cheb Khaled -, sa voix gutturale frottée de sel, et l'inlassable dialogue des trompettes au cuivre nasal, des tablas et des ouds à long manche.	s3310 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s3310&idxml=LITT.fr.BAPTISTE-MARREY.xml&user=userP&token=84a0126a2107ae8422da019def322883
chanteur	masculin	singulier	grand	masculin	singulier	grand	Non	Vous possédez une voix qui a fait pâlir de jalousie le grand chanteur italien Maroni, vous rimez à merveille, vous poussez au plus haut point – pardonnez-moi, madame – l'art de séduire les femmes...	s5873 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s5873&idxml=LITT.fr.GOLON~GOLON.xml&user=userP&token=c0c3add3e576bce56be234a0992c810c
chanteur	masculin	singulier	grand	masculin	singulier	grand	Non	Il devrait, lui, rester jusqu'au bout: ce serait lui, «Jean Fabri le grand chanteur que vous connaissez tous... », qui remettrait le prix à la gagnante!	s31513 	SENT : Corpus sentimental de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s31513&idxml=SENT.fr.BOISSARD.xml&user=userP&token=302c423c8a531e4d5474dab3dcee0759
chanteur	masculin	singulier	grand	masculin	singulier	grand	Non	L'important est d'avoir une bonne technique, et cela tout grand chanteur peut vous l'apprendre.	s337935 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s337935&idxml=libe2010_2015.xml&user=userP&token=36458d7ed06256f454c7820e27734e98
chanteur	masculin	singulier	grand	masculin	singulier	grand	Non	Je ne suis pas un grand chanteur ou un grand industriel.	s368239 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s368239&idxml=libe2010_2015.xml&user=userP&token=9b68d7b1b210ab96b2dbb64654c1a170
chanteur	masculin	singulier	grand	masculin	singulier	grand	Non	On y entendra Enrico Macias chanter en duo une version yiddish de Paris tu m'as pris dans tes bras, traduite pour l'occasion par le grand chanteur Theodore Bikel, Américano-Israélien né à Vienne (Autriche) en 1924, et dont les parents avaient émigré en Palestine dès 1937.	s69072 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s69072&idxml=lm2010_2015.xml&user=userP&token=3d3f774827b1d1351cce6f4917478885
chanteur	masculin	singulier	grand	masculin	singulier	grand	Non	Caetano Veloso, alors en exil à Londres, choisit de ne pas chanter du Veloso, mais une chanson patrimoniale, Asa Branca , sorte d'hymne au Nordeste, à sa sécheresse désertique, écrite en 1947 par le grand accordéoniste et chanteur Luiz Gonzaga (1912-1989).	s922789 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s922789&idxml=lm2010_2015.xml&user=userP&token=b6da1757b282a1fd90d3d33b304fcfdb
chanteur	masculin	singulier	grand	masculin	singulier	grand	Non	Tu es le plus grand chanteur d'Europe.	s1299551 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1299551&idxml=lm2010_2015.xml&user=userP&token=77b686bf93d5151425b38984b764e7ad
chanteur	masculin	singulier	grand	masculin	singulier	grand	Non	Respect des musiciens, jeu égal, conscience que rien ne sépare la note du mot : il y faut un très grand chanteur et les meilleurs autour.	s844643 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s844643&idxml=lm2010_2015.xml&user=userP&token=260c67d6dbc424ba113b135e8556eb37
chanteur	masculin	singulier	grand	masculin	singulier	grand	Non	"Le disque s'ouvre avec Chayé Nou, un hommage à Patrick Saint-Eloi, ""notre plus grand chanteur"", emporté par un cancer en 2010 à 51 ans."	s129043 	Corpus de presse du Monde, Figaro, Libération 2010-2015	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s129043&idxml=libe2010_2015.xml&user=userP&token=2d63717f6a5bae4c3222e03db84e0b13
cadres	masculin	pluriel	grands	masculin	pluriel	grand	Oui	Et sans doute bien plus encore... Je me figurai tous les miroirs qui pouvaient se trouver en ville, les petits accessoires à main, les jolies glaces ovales disposées sur les coiffeuses, les grands cadres décoratifs accrochés sur les murs des riches, et je réalisai qu'il s'agissait d'autant de fenêtres ouvertes sur l'intimité des appartements.	s3256 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s3256&idxml=LITT.fr.JAWORSKI.xml&user=userP&token=f38b1141ca922201644fbda62a902942
lévrier	masculin	singulier	grand	masculin	singulier	grand	Oui	C'était un grand lévrier de Valanael : un animal magnifique, tout en finesse et en puissance.	s5059 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s5059&idxml=LITT.fr.JAWORSKI.xml&user=userP&token=3078ef052247c18cd66c1b038e3fe9c8
nef	féminin	singulier	grande	féminin	singulier	grand	Oui	Au centre du dispositif mouillait une grande nef noire, couverte par une tente obscure, dont les rabats habillaient la coque et pendaient jusque dans l'écume.	s5589 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s5589&idxml=LITT.fr.JAWORSKI.xml&user=userP&token=35ada5cf170d465d7db1be3dd74032bf
portefeuille	masculin	singulier	grand	masculin	singulier	grand	Oui	Le ministérial rangea les papiers dans un grand portefeuille de cuir et se leva, mais les deux hommes discutèrent encore un moment.	s6706 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s6706&idxml=LITT.fr.JAWORSKI.xml&user=userP&token=8cb9194b3d22d0f2f6cc5f34b2039f5a
figurines	féminin	pluriel	grandes	féminin	pluriel	grand	Oui	Ils avaient aligné sur le pavé de grandes figurines de bois peint, se livrant une guerre calme et sérieuse ; mais notre arrivée avait suspendu l'affrontement des jouets, et ils levaient vers nous des yeux curieux.	s7108 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s7108&idxml=LITT.fr.JAWORSKI.xml&user=userP&token=30f0995d83f64bcbdb5067ca16d2bf27
salon	masculin	singulier	grand	masculin	singulier	grand	Oui	Notre hôtesse nous mena dans un grand salon un peu vide, mais non pas désert.	s7237 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s7237&idxml=LITT.fr.JAWORSKI.xml&user=userP&token=c087a248fd74338b77eaf764c14aad06
fenêtres	féminin	pluriel	grandes	féminin	pluriel	grand	Oui	Mais ce qui attirait l'oeil, c'étaient les grandes fenêtres à meneaux, que l'on avait ouvertes par ce temps caniculaire.	s7457 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s7457&idxml=LITT.fr.JAWORSKI.xml&user=userP&token=0bfeb77eee47bc2901ee0ddb56b63e15
carnets	masculin	pluriel	grands	masculin	pluriel	grand	Oui	Nous partions ensemble, je répétais, elle peignait dans les chambres d'hôtel sur un chevalet portatif, ou elle remplissait de croquis ou d'aquarelles les pages de grands carnets à spirale, au gré de ses découvertes, dans les villes où nous nous trouvions.	s1098 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1098&idxml=LITT.fr.JOSSE.xml&user=userP&token=806e6f2999e6067a3826451d03c0ba39
mains	féminin	pluriel	grandes	féminin	pluriel	grand	Oui	Le Sapientissime était resté assis en tailleur, ses grandes mains posées l'une sur l'autre dans son giron, paumes en l'air.	s10907 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s10907&idxml=LITT.fr.JAWORSKI.xml&user=userP&token=66f53c35cb04347df0927ad6f5c420de
arc	masculin	singulier	grand	masculin	singulier	grand	Oui	Je me rendis compte alors qu'il portait un carquois en bandoulière, ainsi qu'un grand arc décordé, soigneusement emballé dans une housse.	s14645 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s14645&idxml=LITT.fr.JAWORSKI.xml&user=userP&token=9a495f7d8a4910b15e4ddaca6b7f0ee0
temps	masculin	singulier	beau	masculin	singulier	beau	Non	Pourquoi alors ne pas profiter du beau temps pour aller, sans se presser, faire ce petit tour du côté de Saint-Hippolyte qu'il projetait depuis deux jours ?	s1809 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1809&idxml=LITT.fr.ARNAUD.xml&user=userP&token=b391ac152ef106fed009385b79075393
temps	masculin	singulier	beau	masculin	singulier	beau	Non	Avec un peu de chance, le beau temps se maintiendrait jusqu'au samedi, et il pourrait enfourcher son vélo.	s2346 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2346&idxml=LITT.fr.BORROMEE.xml&user=userP&token=8864206dade1f0894b72978db5069303
temps	masculin	singulier	beau	masculin	singulier	beau	Non	Cela dit, même par beau temps, le résultat aurait été identique : on ne distinguait plus grand-chose aux alentours de minuit...	s357 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s357&idxml=LITT.fr.CAILLET.xml&user=userP&token=b9de6bf3db3e288729e5ebe8491b1d63
temps	masculin	singulier	beau	masculin	singulier	beau	Non	Il faut dire qu'avec le beau temps, le démon revient en force.	s6332 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s6332&idxml=LITT.fr.CANAL.xml&user=userP&token=aa525fd9dcbb6e9d4aefa98c5a91ea5c
temps	masculin	singulier	beau	masculin	singulier	beau	Non	Malgré le beau temps, le révérend avait passé toute l'après-midi enfermé dans son garage, à bricoler une vieille Harley-Davidson qu'il espérait bien faire rouler un jour.	s10044 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s10044&idxml=LITT.fr.DICKER.xml&user=userP&token=921a0e4cc75ab73cda6270f207453e86
temps	masculin	singulier	beau	masculin	singulier	beau	Non	J'avais devant moi un long après-midi de beau temps et je me décidai à en profiter pour une visite longtemps remise aux ruines éloignées de Sagra.	s887 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s887&idxml=LITT.fr.GRACQ.xml&user=userP&token=8b69c8899034e2afac0cea307f8e6632
temps	masculin	singulier	beau	masculin	singulier	beau	Non	Le bateau filait bon train sur une mer apaisée ; la brume s'enlevait en flocons et promettait une journée de beau temps.	s3022 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s3022&idxml=LITT.fr.GRACQ.xml&user=userP&token=8f4b0fd946d0c8dd88d4542325e8e1c9
temps	masculin	singulier	beau	masculin	singulier	beau	Non	Si le beau temps revenait, il serait possible d'en sauver une petite partie, mais l'égreneuse garderait le plus gros de ce que cela rapporterait.	s9281 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s9281&idxml=LITT.fr.GRISHAM.xml&user=userP&token=d400e6a8aade537381560d6e7d3f4883
temps	masculin	singulier	beau	masculin	singulier	beau	Non	Un peu après neuf heures, le matin, la blonde décida qu'on allait profiter du beau temps pour « aérer les lits » de la maison.	s6282 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s6282&idxml=LITT.fr.LAINE2.xml&user=userP&token=fb4d9ca3ae11e55afe742792253cbb77
temps	masculin	singulier	beau	masculin	singulier	beau	Non	Je profitai du beau temps pour un peu de tourisme, puis je fis vent à vitesse modérée vers le nord.	s1852 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1852&idxml=LITT.fr.MACOUIN.xml&user=userP&token=2cbfdca3fc66acd5436905a7721d0ff4
salon	masculin	singulier	beau	masculin	singulier	beau	Oui	La ligne rouge d'un fin tapis oriental nous mena à une arcade à demi close d'un épais rideau sanguin et, par-delà, dans un large et beau salon où s'alanguissaient de superbes plantes.	s3295 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s3295&idxml=FY.fr.ALBERT.xml&user=userP&token=6585b614954bdf1fceb9da2938c04105
garçon	masculin	singulier	beau	masculin	singulier	beau	Oui	C'est vrai que lorsque je posais les yeux sur lui, je voyais un beau garçon, tendre et protecteur.	s2650 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2650&idxml=LITT.fr.ABECASSIS.xml&user=userP&token=c3d80bb2fecaea5c52edcb66499c50eb
robe	féminin	singulier	belle	féminin	singulier	beau	Oui	Tu es là, dans ta belle robe blanche, le jour de ton mariage.	s4081 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s4081&idxml=LITT.fr.ABECASSIS.xml&user=userP&token=f46e35589f73ebd06f92af07d5bab317
bracelet	masculin	singulier	beau	masculin	singulier	beau	Oui	Une grosse montre, vous savez, avec plein de cadrans et un beau bracelet en cuir.	s6230 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s6230&idxml=LITT.fr.RUFIN3.xml&user=userP&token=54dce582d65abd7d68d8625db1739661
sièges	masculin	pluriel	beaux	masculin	pluriel	beau	Oui	Marco a sûrement eu peur que le clébard lui pourrisse ses beaux sièges de bagnole.	s2374 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2374&idxml=LITT.fr.ADAM.xml&user=userP&token=a13955dd179ea7f053b98c0605383235
feuillages	masculin	pluriel	beaux	masculin	pluriel	beau	Oui	Fou que j'étais d'oublier le cimetière derrière le mur, les os dessous les beaux feuillages.	s819 	FY : Corpus fantastique de phraseorom	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s819&idxml=FY.fr.ALBERT.xml&user=userP&token=1313a21c354087d38a8b2ed8b04a4303
cathédrale	féminin	singulier	belle	féminin	singulier	beau	Oui	Inscrite au patrimoine mondial de l'Unesco, Kutná Hora possède des ruelles pittoresques, une belle cathédrale gothique, et surtout un magnifique ossuaire, véritable curiosité locale où s'entremêlent des crânes humains pour former des voûtes et des ogives à la blancheur sépulcrale.	s1081 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1081&idxml=LITT.fr.BINET.xml&user=userP&token=350c64d4dc411d7a20b0b4775927f220
seins	masculin	pluriel	beaux	masculin	pluriel	beau	Oui	Elle était grande et blonde avec de beaux seins un peu lourds.	s1966 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1966&idxml=LITT.fr.CLAVEL2.xml&user=userP&token=4f2ae8723de6f79e35619bd4e1a43087
table	féminin	singulier	belle	féminin	singulier	beau	Oui	Mathilde de Santheuil et le comte de Nissac se trouvaient chacun à une extrémité d'une belle table de noyer aux quatre pieds tournés en balustrades et reliés par une entretoise droite.	s1316 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1316&idxml=LITT.fr.FAJARDIE.xml&user=userP&token=fc4de031e5901a9a1bdbf66e93a4220b
chapeau	masculin	singulier	beau	masculin	singulier	beau	Oui	Gaston d'Orléans l'observa, surpris par ce beau chapeau à plumes rouges et blanches.	s8746 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s8746&idxml=LITT.fr.FAJARDIE.xml&user=userP&token=679d05dc80fccd4b5dca4d48b24b298a
douche	féminin	singulier	bonne	féminin	singulier	bon	Non	Après une mauvaise nuit et une bonne douche, Françoise rappela le portable de son mari.	s10896 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s10896&idxml=LITT.fr.ALEXIS.xml&user=userP&token=0f8a798ec10ec42d23ecb76b88ad8b1f
douche	féminin	singulier	bonne	féminin	singulier	bon	Non	Il défit sa valise à contrecoeur, sortit le scénario de son sac de voyage, et songea qu'après une bonne douche il lui faudrait se mettre au travail.	s2706 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2706&idxml=LITT.fr.BOURDIN.xml&user=userP&token=7e63ff15a71f3be062d1bc4a601a385d
douche	féminin	singulier	bonne	féminin	singulier	bon	Non	La pluie lui faisait du bien, elle se sentait moite, rêvait d'une bonne douche chaude.	s3660 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s3660&idxml=LITT.fr.CHATTAM.xml&user=userP&token=acb3edecbcd7c83f2c80d385d77e25db
douche	féminin	singulier	bonne	féminin	singulier	bon	Non	Je les laisse discuter et m'éclipse pour me débarrasser de cet assaut d'idées vides sous une bonne douche.	s2569 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2569&idxml=LITT.fr.DICKER.xml&user=userP&token=4656c95783e29adb4d22644c5ae03e76
douche	féminin	singulier	bonne	féminin	singulier	bon	Non	Après tout ce sexe, une bonne douche s'impose.	s3899 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s3899&idxml=LITT.fr.INGUIMBERT.xml&user=userP&token=186b286a386084254ab1a5e288772205
douche	féminin	singulier	bonne	féminin	singulier	bon	Non	Nous rejoignons ses parents après une bonne douche pour diner.	s7236 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s7236&idxml=LITT.fr.INGUIMBERT.xml&user=userP&token=4ae536cf49662bd4476ca70ef4a1c5ea
douche	féminin	singulier	bonne	féminin	singulier	bon	Non	Après une bonne douche, je m'habille et je vais retrouver Carla.	s89 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s89&idxml=LITT.fr.JARRIGE.xml&user=userP&token=e6e627dfa3439102889a298e155ae83a
douche	féminin	singulier	bonne	féminin	singulier	bon	Non	Il aurait donné beaucoup pour une bonne douche ou une couette moelleuse dans une chambre tiède.	s6052 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s6052&idxml=LITT.fr.LEFEBVRE.xml&user=userP&token=e37aa7c5bccf5350e2be4888b1c2d24b
douche	féminin	singulier	bonne	féminin	singulier	bon	Non	La perspective d'une bonne douche pour enlever cette odeur de fumée qui semblait être incrustée dans sa peau acheva de la convaincre.	s2782 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2782&idxml=LITT.fr.OLIVAUX.xml&user=userP&token=700d4d7a1821ec55820c6f958caa5358
douche	féminin	singulier	bonne	féminin	singulier	bon	Non	Par contre, il se promit une bonne douche après le déjeuner.	s3095 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s3095&idxml=LITT.fr.SENECAL.xml&user=userP&token=e5ae14d62755ec83e2aaa404cd167521
père	masculin	singulier	bon	masculin	singulier	bon	Oui	Il m'a donné deux enfants merveilleux, et surtout, il reste un très bon père.	s1543 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s1543&idxml=LITT.fr.ABECASSIS.xml&user=userP&token=a26f9feefc175cfc3329f766910833e3
élèves	masculin	pluriel	bons	masculin	pluriel	bon	Oui	Ils étaient relativement bons élèves, mais chaque année gravie dans leur scolarité me semblait les éloigner un peu plus de ma précarité.	s6927 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s6927&idxml=LITT.fr.ABECASSIS.xml&user=userP&token=8a87cae1ce01d8607c7852f073b145b2
mère	féminin	singulier	bonne	féminin	singulier	bon	Oui	À part ça, elle était une bonne mère, même si elle reconnaissait préférer son mari à ses enfants.	s13333 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s13333&idxml=LITT.fr.BOURDIN.xml&user=userP&token=4d276e9f594e9578281ab081439b938b
nageur	masculin	singulier	bon	masculin	singulier	bon	Oui	Il avait fallu au bon nageur une résolution désespérée pour étouffer dans cette boue noire.	s2337 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s2337&idxml=LITT.fr.YOURCENAR.xml&user=userP&token=7d999d75ceb8ba8553e01fa246028ed2
tireur	masculin	singulier	bon	masculin	singulier	bon	Oui	– Tu es un bon tireur à l'arbalète, Swa, mais l'arme blanche, l'arme des combats nobles, mon garçon, qu'en fais-tu ?	s3761 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s3761&idxml=LITT.fr.WALTHER.xml&user=userP&token=8168ced2c3d22a7f23f9388bdd9861ba
étudiants	masculin	pluriel	bons	masculin	pluriel	bon	Oui	C'est ce qui fait les bons étudiants, vous ne trouvez pas ?	s430 	LITT : Sélection d’oeuvres de phraseorom (5M par sous-genre)	phraseotext.univ-grenoble-alpes.fr/lexicoscope/context.php?&idsent=s430&idxml=LITT.fr.VONARBURG.xml&user=userP&token=4d0d0cf77f565661e7813e32028e204b
